participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.is_returning_participant,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.name,app_start.1.player.id_in_group,app_start.1.player.role,app_start.1.player.payoff,app_start.1.player.device_type,app_start.1.player.operating_system,app_start.1.player.browser,app_start.1.player.time,app_start.1.player.lang,app_start.1.player.use_of_device,app_start.1.group.id_in_subsession,app_start.1.subsession.round_number,app_demographic.1.player.id_in_group,app_demographic.1.player.role,app_demographic.1.player.payoff,app_demographic.1.player.age,app_demographic.1.player.gender,app_demographic.1.player.postcode,app_demographic.1.player.secondary_year,app_demographic.1.player.edu_family_1gen_m,app_demographic.1.player.edu_family_1gen_f,app_demographic.1.player.edu_family_2gen_m1,app_demographic.1.player.edu_family_2gen_f1,app_demographic.1.player.edu_family_2gen_m2,app_demographic.1.player.edu_family_2gen_f2,app_demographic.1.player.financial_situation_personal_current,app_demographic.1.player.financial_situation_general_current,app_demographic.1.player.financial_situation_personal_future,app_demographic.1.player.financial_situation_general_future,app_demographic.1.player.time_work,app_demographic.1.player.time_age,app_demographic.1.player.time_postcode,app_demographic.1.group.id_in_subsession,app_demographic.1.subsession.round_number,app_network.1.player.id_in_group,app_network.1.player.role,app_network.1.player.payoff,app_network.1.player.person_1,app_network.1.player.person_2,app_network.1.player.person_3,app_network.1.player.person_4,app_network.1.player.person_5,app_network.1.player.person_6,app_network.1.player.person_7,app_network.1.player.person_8,app_network.1.player.person_9,app_network.1.player.person_10,app_network.1.player.person_11,app_network.1.player.person_12,app_network.1.player.person_13,app_network.1.player.person_14,app_network.1.player.person_15,app_network.1.player.person_16,app_network.1.player.person_17,app_network.1.player.person_18,app_network.1.player.person_19,app_network.1.player.person_20,app_network.1.player.person_21,app_network.1.player.person_22,app_network.1.player.person_23,app_network.1.player.person_24,app_network.1.player.person_25,app_network.1.player.person_26,app_network.1.player.person_27,app_network.1.player.person_28,app_network.1.player.person_29,app_network.1.player.person_30,app_network.1.player.person_31,app_network.1.player.person_32,app_network.1.player.person_33,app_network.1.player.person_34,app_network.1.player.person_35,app_network.1.player.person_36,app_network.1.player.person_37,app_network.1.player.person_38,app_network.1.player.person_39,app_network.1.player.person_40,app_network.1.player.person_41,app_network.1.player.person_42,app_network.1.player.person_43,app_network.1.player.person_44,app_network.1.player.person_45,app_network.1.player.person_46,app_network.1.player.person_47,app_network.1.player.person_48,app_network.1.player.person_49,app_network.1.player.person_50,app_network.1.player.friend_1,app_network.1.player.old_1,app_network.1.player.politics_1,app_network.1.player.study_1,app_network.1.player.support_1,app_network.1.player.friend_2,app_network.1.player.old_2,app_network.1.player.politics_2,app_network.1.player.study_2,app_network.1.player.support_2,app_network.1.player.friend_3,app_network.1.player.old_3,app_network.1.player.politics_3,app_network.1.player.study_3,app_network.1.player.support_3,app_network.1.player.friend_4,app_network.1.player.old_4,app_network.1.player.politics_4,app_network.1.player.study_4,app_network.1.player.support_4,app_network.1.player.friend_5,app_network.1.player.old_5,app_network.1.player.politics_5,app_network.1.player.study_5,app_network.1.player.support_5,app_network.1.player.friend_6,app_network.1.player.old_6,app_network.1.player.politics_6,app_network.1.player.study_6,app_network.1.player.support_6,app_network.1.player.friend_7,app_network.1.player.old_7,app_network.1.player.politics_7,app_network.1.player.study_7,app_network.1.player.support_7,app_network.1.player.friend_8,app_network.1.player.old_8,app_network.1.player.politics_8,app_network.1.player.study_8,app_network.1.player.support_8,app_network.1.player.friend_9,app_network.1.player.old_9,app_network.1.player.politics_9,app_network.1.player.study_9,app_network.1.player.support_9,app_network.1.player.friend_10,app_network.1.player.old_10,app_network.1.player.politics_10,app_network.1.player.study_10,app_network.1.player.support_10,app_network.1.player.friend_11,app_network.1.player.old_11,app_network.1.player.politics_11,app_network.1.player.study_11,app_network.1.player.support_11,app_network.1.player.friend_12,app_network.1.player.old_12,app_network.1.player.politics_12,app_network.1.player.study_12,app_network.1.player.support_12,app_network.1.player.friend_13,app_network.1.player.old_13,app_network.1.player.politics_13,app_network.1.player.study_13,app_network.1.player.support_13,app_network.1.player.friend_14,app_network.1.player.old_14,app_network.1.player.politics_14,app_network.1.player.study_14,app_network.1.player.support_14,app_network.1.player.friend_15,app_network.1.player.old_15,app_network.1.player.politics_15,app_network.1.player.study_15,app_network.1.player.support_15,app_network.1.player.friend_16,app_network.1.player.old_16,app_network.1.player.politics_16,app_network.1.player.study_16,app_network.1.player.support_16,app_network.1.player.friend_17,app_network.1.player.old_17,app_network.1.player.politics_17,app_network.1.player.study_17,app_network.1.player.support_17,app_network.1.player.friend_18,app_network.1.player.old_18,app_network.1.player.politics_18,app_network.1.player.study_18,app_network.1.player.support_18,app_network.1.player.friend_19,app_network.1.player.old_19,app_network.1.player.politics_19,app_network.1.player.study_19,app_network.1.player.support_19,app_network.1.player.friend_20,app_network.1.player.old_20,app_network.1.player.politics_20,app_network.1.player.study_20,app_network.1.player.support_20,app_network.1.player.friend_21,app_network.1.player.old_21,app_network.1.player.politics_21,app_network.1.player.study_21,app_network.1.player.support_21,app_network.1.player.friend_22,app_network.1.player.old_22,app_network.1.player.politics_22,app_network.1.player.study_22,app_network.1.player.support_22,app_network.1.player.friend_23,app_network.1.player.old_23,app_network.1.player.politics_23,app_network.1.player.study_23,app_network.1.player.support_23,app_network.1.player.friend_24,app_network.1.player.old_24,app_network.1.player.politics_24,app_network.1.player.study_24,app_network.1.player.support_24,app_network.1.player.friend_25,app_network.1.player.old_25,app_network.1.player.politics_25,app_network.1.player.study_25,app_network.1.player.support_25,app_network.1.player.friend_26,app_network.1.player.old_26,app_network.1.player.politics_26,app_network.1.player.study_26,app_network.1.player.support_26,app_network.1.player.friend_27,app_network.1.player.old_27,app_network.1.player.politics_27,app_network.1.player.study_27,app_network.1.player.support_27,app_network.1.player.friend_28,app_network.1.player.old_28,app_network.1.player.politics_28,app_network.1.player.study_28,app_network.1.player.support_28,app_network.1.player.friend_29,app_network.1.player.old_29,app_network.1.player.politics_29,app_network.1.player.study_29,app_network.1.player.support_29,app_network.1.player.friend_30,app_network.1.player.old_30,app_network.1.player.politics_30,app_network.1.player.study_30,app_network.1.player.support_30,app_network.1.player.friend_31,app_network.1.player.old_31,app_network.1.player.politics_31,app_network.1.player.study_31,app_network.1.player.support_31,app_network.1.player.friend_32,app_network.1.player.old_32,app_network.1.player.politics_32,app_network.1.player.study_32,app_network.1.player.support_32,app_network.1.player.friend_33,app_network.1.player.old_33,app_network.1.player.politics_33,app_network.1.player.study_33,app_network.1.player.support_33,app_network.1.player.friend_34,app_network.1.player.old_34,app_network.1.player.politics_34,app_network.1.player.study_34,app_network.1.player.support_34,app_network.1.player.friend_35,app_network.1.player.old_35,app_network.1.player.politics_35,app_network.1.player.study_35,app_network.1.player.support_35,app_network.1.player.friend_36,app_network.1.player.old_36,app_network.1.player.politics_36,app_network.1.player.study_36,app_network.1.player.support_36,app_network.1.player.friend_37,app_network.1.player.old_37,app_network.1.player.politics_37,app_network.1.player.study_37,app_network.1.player.support_37,app_network.1.player.friend_38,app_network.1.player.old_38,app_network.1.player.politics_38,app_network.1.player.study_38,app_network.1.player.support_38,app_network.1.player.friend_39,app_network.1.player.old_39,app_network.1.player.politics_39,app_network.1.player.study_39,app_network.1.player.support_39,app_network.1.player.friend_40,app_network.1.player.old_40,app_network.1.player.politics_40,app_network.1.player.study_40,app_network.1.player.support_40,app_network.1.player.friend_41,app_network.1.player.old_41,app_network.1.player.politics_41,app_network.1.player.study_41,app_network.1.player.support_41,app_network.1.player.friend_42,app_network.1.player.old_42,app_network.1.player.politics_42,app_network.1.player.study_42,app_network.1.player.support_42,app_network.1.player.friend_43,app_network.1.player.old_43,app_network.1.player.politics_43,app_network.1.player.study_43,app_network.1.player.support_43,app_network.1.player.friend_44,app_network.1.player.old_44,app_network.1.player.politics_44,app_network.1.player.study_44,app_network.1.player.support_44,app_network.1.player.friend_45,app_network.1.player.old_45,app_network.1.player.politics_45,app_network.1.player.study_45,app_network.1.player.support_45,app_network.1.player.friend_46,app_network.1.player.old_46,app_network.1.player.politics_46,app_network.1.player.study_46,app_network.1.player.support_46,app_network.1.player.friend_47,app_network.1.player.old_47,app_network.1.player.politics_47,app_network.1.player.study_47,app_network.1.player.support_47,app_network.1.player.friend_48,app_network.1.player.old_48,app_network.1.player.politics_48,app_network.1.player.study_48,app_network.1.player.support_48,app_network.1.player.friend_49,app_network.1.player.old_49,app_network.1.player.politics_49,app_network.1.player.study_49,app_network.1.player.support_49,app_network.1.player.friend_50,app_network.1.player.old_50,app_network.1.player.politics_50,app_network.1.player.study_50,app_network.1.player.support_50,app_network.1.player.group_1,app_network.1.player.group_2,app_network.1.player.group_3,app_network.1.player.group_4,app_network.1.player.group_5,app_network.1.player.group_6,app_network.1.player.group_7,app_network.1.player.group_8,app_network.1.player.group_9,app_network.1.player.group_10,app_network.1.player.group_11,app_network.1.player.group_12,app_network.1.player.group_13,app_network.1.player.group_14,app_network.1.player.group_15,app_network.1.player.group_16,app_network.1.player.group_17,app_network.1.player.group_18,app_network.1.player.group_19,app_network.1.player.group_20,app_network.1.player.group_21,app_network.1.player.group_22,app_network.1.player.group_23,app_network.1.player.group_24,app_network.1.player.group_25,app_network.1.player.group_26,app_network.1.player.group_27,app_network.1.player.group_28,app_network.1.player.group_29,app_network.1.player.group_30,app_network.1.player.group_31,app_network.1.player.group_32,app_network.1.player.group_33,app_network.1.player.group_34,app_network.1.player.group_35,app_network.1.player.group_36,app_network.1.player.group_37,app_network.1.player.group_38,app_network.1.player.group_39,app_network.1.player.group_40,app_network.1.player.group_41,app_network.1.player.group_42,app_network.1.player.group_43,app_network.1.player.group_44,app_network.1.player.group_45,app_network.1.player.group_46,app_network.1.player.group_47,app_network.1.player.group_48,app_network.1.player.group_49,app_network.1.player.group_50,app_network.1.player.linksrechts_self,app_network.1.player.linksrechts_1,app_network.1.player.linksrechts_2,app_network.1.player.linksrechts_3,app_network.1.player.linksrechts_4,app_network.1.player.linksrechts_5,app_network.1.player.linksrechts_6,app_network.1.player.linksrechts_7,app_network.1.player.linksrechts_8,app_network.1.player.linksrechts_9,app_network.1.player.linksrechts_10,app_network.1.player.linksrechts_11,app_network.1.player.linksrechts_12,app_network.1.player.linksrechts_13,app_network.1.player.linksrechts_14,app_network.1.player.linksrechts_15,app_network.1.player.linksrechts_16,app_network.1.player.linksrechts_17,app_network.1.player.linksrechts_18,app_network.1.player.linksrechts_19,app_network.1.player.linksrechts_20,app_network.1.player.linksrechts_21,app_network.1.player.linksrechts_22,app_network.1.player.linksrechts_23,app_network.1.player.linksrechts_24,app_network.1.player.linksrechts_25,app_network.1.player.linksrechts_26,app_network.1.player.linksrechts_27,app_network.1.player.linksrechts_28,app_network.1.player.linksrechts_29,app_network.1.player.linksrechts_30,app_network.1.player.linksrechts_31,app_network.1.player.linksrechts_32,app_network.1.player.linksrechts_33,app_network.1.player.linksrechts_34,app_network.1.player.linksrechts_35,app_network.1.player.linksrechts_36,app_network.1.player.linksrechts_37,app_network.1.player.linksrechts_38,app_network.1.player.linksrechts_39,app_network.1.player.linksrechts_40,app_network.1.player.linksrechts_41,app_network.1.player.linksrechts_42,app_network.1.player.linksrechts_43,app_network.1.player.linksrechts_44,app_network.1.player.linksrechts_45,app_network.1.player.linksrechts_46,app_network.1.player.linksrechts_47,app_network.1.player.linksrechts_48,app_network.1.player.linksrechts_49,app_network.1.player.linksrechts_50,app_network.1.player.time_networknamedstudents,app_network.1.player.time_leftright_selfassessment,app_network.1.player.time_leftright_assessment,app_network.1.group.id_in_subsession,app_network.1.subsession.round_number,app_studium.1.player.id_in_group,app_studium.1.player.role,app_studium.1.player.payoff,app_studium.1.player.semester_of_study,app_studium.1.player.study_program,app_studium.1.player.consecutive_academic_career,app_studium.1.player.tutorial,app_studium.1.player.grade,app_studium.1.player.time_class,app_studium.1.player.motivation_intrinsic_goal_1,app_studium.1.player.motivation_intrinsic_goal_2,app_studium.1.player.motivation_intrinsic_goal_3,app_studium.1.player.motivation_extrinsic_goal_1,app_studium.1.player.motivation_extrinsic_goal_2,app_studium.1.player.motivation_extrinsic_goal_3,app_studium.1.player.motivation_extrinsic_goal_4,app_studium.1.player.affective_academic_stress,app_studium.1.player.resource_time,app_studium.1.player.resource_peer,app_studium.1.player.resource_help,app_studium.1.player.fresherscamp_student,app_studium.1.player.freshersweek_student,app_studium.1.player.grade_1,app_studium.1.player.grade_2,app_studium.1.player.grade_3,app_studium.1.player.grade_4,app_studium.1.player.grade_5,app_studium.1.player.grade_6,app_studium.1.player.grade_7,app_studium.1.player.grade_8,app_studium.1.player.grade_9,app_studium.1.player.grade_10,app_studium.1.player.grade_11,app_studium.1.player.grade_12,app_studium.1.player.grade_13,app_studium.1.player.grade_14,app_studium.1.player.grade_15,app_studium.1.player.grade_16,app_studium.1.player.grade_17,app_studium.1.player.grade_18,app_studium.1.player.grade_19,app_studium.1.player.grade_20,app_studium.1.player.grade_21,app_studium.1.player.grade_22,app_studium.1.player.grade_23,app_studium.1.player.grade_24,app_studium.1.player.grade_25,app_studium.1.player.grade_26,app_studium.1.player.grade_27,app_studium.1.player.grade_28,app_studium.1.player.grade_29,app_studium.1.player.grade_30,app_studium.1.player.grade_31,app_studium.1.player.grade_32,app_studium.1.player.grade_33,app_studium.1.player.grade_34,app_studium.1.player.grade_35,app_studium.1.player.grade_36,app_studium.1.player.grade_37,app_studium.1.player.grade_38,app_studium.1.player.grade_39,app_studium.1.player.grade_40,app_studium.1.player.grade_41,app_studium.1.player.grade_42,app_studium.1.player.grade_43,app_studium.1.player.grade_44,app_studium.1.player.grade_45,app_studium.1.player.grade_46,app_studium.1.player.grade_47,app_studium.1.player.grade_48,app_studium.1.player.grade_49,app_studium.1.player.grade_50,app_studium.1.player.time_tutorial_expected_grade,app_studium.1.player.time_postcode,app_studium.1.player.time_fresherscamp,app_studium.1.group.id_in_subsession,app_studium.1.subsession.round_number,app_migration.1.player.id_in_group,app_migration.1.player.role,app_migration.1.player.payoff,app_migration.1.player.migration_culture,app_migration.1.player.migration_return,app_migration.1.player.migration_limit,app_migration.1.player.migration_number,app_migration.1.player.migration_social,app_migration.1.player.migration_border,app_migration.1.player.migration_eco,app_migration.1.player.migration_eco_1,app_migration.1.player.migration_eco_2,app_migration.1.player.migration_eco_3,app_migration.1.player.migration_eco_4,app_migration.1.player.migration_eco_5,app_migration.1.player.migration_eco_6,app_migration.1.player.migration_eco_7,app_migration.1.player.migration_eco_8,app_migration.1.player.migration_eco_9,app_migration.1.player.migration_eco_10,app_migration.1.player.migration_eco_11,app_migration.1.player.migration_eco_12,app_migration.1.player.migration_eco_13,app_migration.1.player.migration_eco_14,app_migration.1.player.migration_eco_15,app_migration.1.player.migration_eco_16,app_migration.1.player.migration_eco_17,app_migration.1.player.migration_eco_18,app_migration.1.player.migration_eco_19,app_migration.1.player.migration_eco_20,app_migration.1.player.migration_eco_21,app_migration.1.player.migration_eco_22,app_migration.1.player.migration_eco_23,app_migration.1.player.migration_eco_24,app_migration.1.player.migration_eco_25,app_migration.1.player.migration_eco_26,app_migration.1.player.migration_eco_27,app_migration.1.player.migration_eco_28,app_migration.1.player.migration_eco_29,app_migration.1.player.migration_eco_30,app_migration.1.player.migration_eco_31,app_migration.1.player.migration_eco_32,app_migration.1.player.migration_eco_33,app_migration.1.player.migration_eco_34,app_migration.1.player.migration_eco_35,app_migration.1.player.migration_eco_36,app_migration.1.player.migration_eco_37,app_migration.1.player.migration_eco_38,app_migration.1.player.migration_eco_39,app_migration.1.player.migration_eco_40,app_migration.1.player.migration_eco_41,app_migration.1.player.migration_eco_42,app_migration.1.player.migration_eco_43,app_migration.1.player.migration_eco_44,app_migration.1.player.migration_eco_45,app_migration.1.player.migration_eco_46,app_migration.1.player.migration_eco_47,app_migration.1.player.migration_eco_48,app_migration.1.player.migration_eco_49,app_migration.1.player.migration_eco_50,app_migration.1.player.migration_culture_1,app_migration.1.player.migration_culture_2,app_migration.1.player.migration_culture_3,app_migration.1.player.migration_culture_4,app_migration.1.player.migration_culture_5,app_migration.1.player.migration_culture_6,app_migration.1.player.migration_culture_7,app_migration.1.player.migration_culture_8,app_migration.1.player.migration_culture_9,app_migration.1.player.migration_culture_10,app_migration.1.player.migration_culture_11,app_migration.1.player.migration_culture_12,app_migration.1.player.migration_culture_13,app_migration.1.player.migration_culture_14,app_migration.1.player.migration_culture_15,app_migration.1.player.migration_culture_16,app_migration.1.player.migration_culture_17,app_migration.1.player.migration_culture_18,app_migration.1.player.migration_culture_19,app_migration.1.player.migration_culture_20,app_migration.1.player.migration_culture_21,app_migration.1.player.migration_culture_22,app_migration.1.player.migration_culture_23,app_migration.1.player.migration_culture_24,app_migration.1.player.migration_culture_25,app_migration.1.player.migration_culture_26,app_migration.1.player.migration_culture_27,app_migration.1.player.migration_culture_28,app_migration.1.player.migration_culture_29,app_migration.1.player.migration_culture_30,app_migration.1.player.migration_culture_31,app_migration.1.player.migration_culture_32,app_migration.1.player.migration_culture_33,app_migration.1.player.migration_culture_34,app_migration.1.player.migration_culture_35,app_migration.1.player.migration_culture_36,app_migration.1.player.migration_culture_37,app_migration.1.player.migration_culture_38,app_migration.1.player.migration_culture_39,app_migration.1.player.migration_culture_40,app_migration.1.player.migration_culture_41,app_migration.1.player.migration_culture_42,app_migration.1.player.migration_culture_43,app_migration.1.player.migration_culture_44,app_migration.1.player.migration_culture_45,app_migration.1.player.migration_culture_46,app_migration.1.player.migration_culture_47,app_migration.1.player.migration_culture_48,app_migration.1.player.migration_culture_49,app_migration.1.player.migration_culture_50,app_migration.1.player.time_migration,app_migration.1.group.id_in_subsession,app_migration.1.subsession.round_number,app_political.1.player.id_in_group,app_political.1.player.role,app_political.1.player.payoff,app_political.1.player.sunday_party_vote,app_political.1.player.lr_CDU,app_political.1.player.lr_CSU,app_political.1.player.lr_SPD,app_political.1.player.lr_Gruene,app_political.1.player.lr_FDP,app_political.1.player.lr_Linke,app_political.1.player.lr_AfD,app_political.1.player.lr_BSW,app_political.1.player.scalo_cdu,app_political.1.player.scalo_csu,app_political.1.player.scalo_spd,app_political.1.player.scalo_gruene,app_political.1.player.scalo_fdp,app_political.1.player.scalo_afd,app_political.1.player.scalo_linke,app_political.1.player.scalo_bsw,app_political.1.player.scalo_pep1,app_political.1.player.scalo_pep2,app_political.1.player.scalo_pep3,app_political.1.player.scalo_pep4,app_political.1.player.scalo_pep5,app_political.1.player.scalo_pep6,app_political.1.player.scalo_pep7,app_political.1.player.scalo_pep8,app_political.1.player.scalo_pep9,app_political.1.player.scalo_pep10,app_political.1.player.scalo_pep11,app_political.1.player.scalo_pep12,app_political.1.player.scalo_pep13,app_political.1.player.scalo_pep14,app_political.1.player.scalo_pep15,app_political.1.player.scalo_pep16,app_political.1.player.scalo_pep17,app_political.1.player.scalo_pep18,app_political.1.player.scalo_pep19,app_political.1.player.scalo_pep20,app_political.1.player.scalo_pep21,app_political.1.player.scalo_pep22,app_political.1.player.scalo_pep23,app_political.1.player.scalo_pep24,app_political.1.player.scalo_pep25,app_political.1.player.scalo_pep26,app_political.1.player.politics_question_one,app_political.1.player.politics_question_two,app_political.1.player.politics_question_three,app_political.1.player.politics_question_four,app_political.1.player.politics_question_five,app_political.1.player.politics_question_six,app_political.1.player.politics_question_seven,app_political.1.player.social_networks_1,app_political.1.player.social_networks_2,app_political.1.player.social_networks_3,app_political.1.player.social_networks_4,app_political.1.player.social_networks_5,app_political.1.player.social_networks_6,app_political.1.player.social_networks_7,app_political.1.player.social_networks_8,app_political.1.player.social_networks_9,app_political.1.player.social_networks_10,app_political.1.player.social_networks_11,app_political.1.player.social_networks_12,app_political.1.player.social_networks_13,app_political.1.player.participation_demonstration,app_political.1.player.petition_signatory,app_political.1.player.time_interest_uni,app_political.1.player.time_scaloparty,app_political.1.player.time_scaloperson,app_political.1.player.time_leftright,app_political.1.player.time_sundayquestion,app_political.1.player.time_political_qs,app_political.1.group.id_in_subsession,app_political.1.subsession.round_number,app_end.1.player.id_in_group,app_end.1.player.role,app_end.1.player.payoff,app_end.1.player.group_assignment,app_end.1.player.rnumber,app_end.1.player.rnumbercheck,app_end.1.player.feedback,app_end.1.player.time_firstendpage,app_end.1.player.time_endpage,app_end.1.player.network_narrative,app_end.1.player.time_rnumber,app_end.1.player.link_check,app_end.1.player.randomnumber_vl_1,app_end.1.player.randomnumber_vl_2,app_end.1.player.randomnumber_tut_1,app_end.1.player.randomnumber_tut_2,app_end.1.player.randomnumber_ex_1,app_end.1.player.randomnumber_ex_2,app_end.1.player.randomnumber_q1,app_end.1.player.randomnumber_q2,app_end.1.player.randomnumber_q3,app_end.1.player.randomnumber_q4,app_end.1.player.randomnumber_q5,app_end.1.player.randomnumber_q6,app_end.1.player.randomnumber_q7,app_end.1.player.randomnumber_q8,app_end.1.player.randomnumber_q9,app_end.1.player.randomnumber_q10,app_end.1.player.randomnumber_q11,app_end.1.player.randomnumber_q12,app_end.1.player.randomnumber_q13,app_end.1.player.randomnumber_q14,app_end.1.player.randomnumber_pop_2_2,app_end.1.player.randomnumber_pop_4_2,app_end.1.player.randomnumber_e_1_2,app_end.1.group.id_in_subsession,app_end.1.subsession.round_number
1,lrwkoomh,9sx,0,23,23,app_end,End,2025-11-25 14:58:34.899469,1,,,0.0,1,e5y22b4i,,,,,0,1.0,0.0,SS_WS2526,1,,0.0,3,1,5,2025-11-25T14:58:36.557Z,0,1,1,1,1,,0.0,,,,,,,,,,,2,2,3,3,0,-999,-999,1,1,1,,0.0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,-999,-999,1,1,1,,0.0,,,,6,3.3,,5,3,5,6,4,5,6,7,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,-999,-999,1,1,1,,0.0,3,7,3,3,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,1,1,1,,0.0,0,7,8,5,3,8,1,11,0,5,3,6,6,2,1,1,1,9,7,6,0,1,5,3,2,6,5,1,0,4,1,2,2,7,3,6,3,4,0,0,0,0,0,4,3,4,2,3,4,4,0,0,0,1,0,1,1,1,0,0,1,1,,2,1,-999,-999,-999,-999,-999,-999,1,1,1,,0.0,1,583645,9sx_583645,,2025-11-25T15:15:46.341Z,-999,,-999,,1,3,3,1,1,2,7,3,12,9,5,14,6,10,13,1,4,2,8,11,2,1,2,1,1
2,b4u67hpu,kq7,0,23,23,app_end,End,2025-11-25 15:10:20.957846,1,,,0.0,1,e5y22b4i,,,,,0,1.0,0.0,SS_WS2526,2,,0.0,2,5,3,2025-11-25T15:10:21.085Z,0,3,1,1,2,,0.0,,,,,,,,,,,4,3,4,2,0,-999,-999,1,1,2,,0.0,zrm,mjb,cx9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,-999,-999,1,1,2,,0.0,,,,6,2.0,15,5,4,6,4,6,6,6,6,5,7,0,,,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,-999,-999,1,1,2,,0.0,1,5,6,4,5,4,7,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,1,1,2,,0.0,7,8,8,5,4,6,1,11,4,4,4,7,10,7,1,8,2,7,0,11,0,1,0,3,3,0,0,0,0,4,1,1,4,9,0,0,9,0,0,0,0,0,0,4,2,4,3,4,4,4,1,0,0,1,0,1,1,1,0,0,0,0,,2,1,-999,-999,-999,-999,-999,-999,1,1,2,,0.0,1,937158,kq7_937158,,2025-11-25T15:21:50.364Z,-999,,-999,,3,2,1,3,1,3,13,9,12,6,1,10,4,14,3,7,8,5,11,2,1,2,1,1,1
