app_demographic.1.player.age,app_demographic.1.player.edu_family_1gen_f,app_demographic.1.player.edu_family_1gen_m,app_demographic.1.player.edu_family_2gen_f1,app_demographic.1.player.edu_family_2gen_f2,app_demographic.1.player.edu_family_2gen_m1,app_demographic.1.player.edu_family_2gen_m2,app_demographic.1.player.financial_situation_general_current,app_demographic.1.player.financial_situation_general_future,app_demographic.1.player.financial_situation_personal_current,app_demographic.1.player.financial_situation_personal_future,app_demographic.1.player.gender,app_demographic.1.player.postcode,app_demographic.1.player.secondary_year,app_demographic.1.player.time_work,app_end.1.player.feedback,app_end.1.player.network_narrative,app_end.1.player.rnumbercheck,app_end.1.player.time_endpage,app_end.1.player.time_firstendpage,app_political.1.player.lr_AfD,app_political.1.player.lr_BSW,app_political.1.player.lr_CDU,app_political.1.player.lr_CSU,app_political.1.player.lr_FDP,app_political.1.player.lr_Gruene,app_political.1.player.lr_Linke,app_political.1.player.lr_SPD,app_political.1.player.participation_demonstration,app_political.1.player.petition_signatory,app_political.1.player.politics_question_five,app_political.1.player.politics_question_four,app_political.1.player.politics_question_one,app_political.1.player.politics_question_seven,app_political.1.player.politics_question_six,app_political.1.player.politics_question_three,app_political.1.player.politics_question_two,app_political.1.player.scalo_afd,app_political.1.player.scalo_bsw,app_political.1.player.scalo_cdu,app_political.1.player.scalo_csu,app_political.1.player.scalo_fdp,app_political.1.player.scalo_gruene,app_political.1.player.scalo_linke,app_political.1.player.scalo_pep1,app_political.1.player.scalo_pep10,app_political.1.player.scalo_pep11,app_political.1.player.scalo_pep12,app_political.1.player.scalo_pep13,app_political.1.player.scalo_pep14,app_political.1.player.scalo_pep15,app_political.1.player.scalo_pep16,app_political.1.player.scalo_pep17,app_political.1.player.scalo_pep18,app_political.1.player.scalo_pep19,app_political.1.player.scalo_pep2,app_political.1.player.scalo_pep20,app_political.1.player.scalo_pep3,app_political.1.player.scalo_pep4,app_political.1.player.scalo_pep5,app_political.1.player.scalo_pep6,app_political.1.player.scalo_pep7,app_political.1.player.scalo_pep8,app_political.1.player.scalo_pep9,app_political.1.player.scalo_spd,app_political.1.player.social_networks_1,app_political.1.player.social_networks_10,app_political.1.player.social_networks_11,app_political.1.player.social_networks_12,app_political.1.player.social_networks_13,app_political.1.player.social_networks_2,app_political.1.player.social_networks_3,app_political.1.player.social_networks_4,app_political.1.player.social_networks_5,app_political.1.player.social_networks_6,app_political.1.player.social_networks_7,app_political.1.player.social_networks_8,app_political.1.player.social_networks_9,app_political.1.player.sunday_party_vote,app_start.1.player.browser,app_start.1.player.device_type,app_start.1.player.lang,app_start.1.player.operating_system,app_start.1.player.use_of_device,app_studium.1.player.affective_academic_stress,app_studium.1.player.consecutive_academic_career,app_studium.1.player.fresherscamp_student,app_studium.1.player.freshersweek_student,app_studium.1.player.grade,app_studium.1.player.motivation_extrinsic_goal_1,app_studium.1.player.motivation_extrinsic_goal_2,app_studium.1.player.motivation_extrinsic_goal_3,app_studium.1.player.motivation_extrinsic_goal_4,app_studium.1.player.motivation_intrinsic_goal_1,app_studium.1.player.motivation_intrinsic_goal_2,app_studium.1.player.motivation_intrinsic_goal_3,app_studium.1.player.resource_help,app_studium.1.player.resource_peer,app_studium.1.player.resource_time,app_studium.1.player.semester_of_study,app_studium.1.player.study_program,app_studium.1.player.time_class,app_studium.1.player.tutorial,participant.label,participant.time_started_utc,app_network.1.player.linksrechts_self
2004.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,88.0,2023.0,4.0,,,vhs_256826,-999,2025-10-28T14:42:34.902Z,11,4,9,10,9,3,1,4,2.0,1.0,3,2,5,3,3,4,2,2.0,6.0,9.0,8.0,7.0,9.0,3.0,9,0,0,0,7,1,2,0,8,0,0,0,10,4,0,1,0,0,2,0,5.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,6.0,3.0,2.0,0.0,4.0,2.0,7.0,1.0,5.0,0.0,4.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,4.0,7.0,3.0,2.0,5.0,1.0,vhs,2025-10-28 14:21:37.317071,6.0
2006.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,74.0,2024.0,0.0,,Ersti Hof  ,5nw_953265,-999,2025-10-28T14:46:06.435Z,11,4,9,10,8,4,2,6,1.0,1.0,5,1,5,5,5,5,1,1.0,11.0,1.0,1.0,4.0,3.0,3.0,1,1,0,0,2,1,1,1,4,1,0,0,9,2,0,1,0,1,1,0,4.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,,8.0,3.0,2.0,0.0,4.0,3.0,7.0,3.0,3.0,0.0,2.3,4.0,3.0,4.0,7.0,4.0,1.0,3.0,4.0,1.0,7.0,1.0,1.0,5.0,1.0,5nw,2025-10-28 14:21:48.811801,5.0
2005.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,2023.0,0.0,Make it more accessible for non-German students. Make questions that involve them. ,I have met several people thanks to connecting with them through the Erasmus students group chats and in class.,2fc_702793,-999,2025-10-28T14:42:29.188Z,9,7,7,7,7,6,3,4,1.0,1.0,4,0,4,4,4,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,1,4,1,0,0,9,0,0,1,0,0,0,0,0.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,11.0,5.0,3.0,1.0,1.0,1.0,6.0,1.0,5.0,0.0,2.3,5.0,5.0,3.0,6.0,5.0,4.0,6.0,4.0,5.0,6.0,5.0,1.0,4.0,4.0,2fc,2025-10-28 14:22:01.086198,2.0
2005.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,91.0,2024.0,0.0,,"Erste-Woche, vor/in Vorlesungen/Tuts",udo_222963,-999,2025-10-28T14:40:23.321Z,11,7,8,9,8,4,2,5,2.0,1.0,4,3,4,4,4,4,2,1.0,1.0,1.0,1.0,1.0,10.0,9.0,9,4,1,8,1,1,1,1,8,2,7,7,8,11,9,1,6,2,1,1,7.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,7.0,3.0,3.0,0.0,2.0,2.0,3.0,1.0,5.0,1.0,2.3,2.0,4.0,5.0,6.0,5.0,3.0,5.0,6.0,4.0,6.0,1.0,1.0,2.0,4.0,udo,2025-10-28 14:22:03.341064,2.0
2006.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,70.0,2025.0,15.0,,,15f_407654,-999,2025-10-28T14:39:57.952Z,10,6,8,8,8,6,5,7,1.0,2.0,4,1,4,4,3,4,1,1.0,6.0,1.0,1.0,1.0,3.0,7.0,1,0,1,0,1,1,1,1,1,1,1,0,11,3,0,1,0,0,1,0,3.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,3.0,3.0,2.0,0.0,5.0,3.0,7.0,0.0,5.0,1.0,2.7,6.0,6.0,3.0,7.0,6.0,4.0,4.0,7.0,6.0,4.0,1.0,1.0,,0.0,15f,2025-10-28 14:22:17.548641,3.0
2005.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,78.0,2023.0,2.0,,"Schwierig, man muss erst in Gruppen rein kommen und es ist schwer. Viel über Vorlesungen kennen gelernt bzw in kleineren Kursen - e.g. Tutorien",osf_207808,-999,2025-10-28T14:45:08.743Z,11,1,10,10,7,3,2,6,2.0,1.0,3,3,3,3,3,3,2,1.0,3.0,1.0,1.0,1.0,8.0,9.0,0,0,0,0,1,1,1,0,0,0,0,0,6,4,0,1,0,0,1,0,8.0,,,,,,,,1.0,,1.0,,1.0,,6.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,2.0,2.0,9.0,4.0,osf,2025-10-28 14:22:20.972649,4.0
2005.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,22.0,2023.0,0.0,,,b9u_623411,-999,2025-10-28T14:43:51.189Z,11,4,9,9,8,3,1,6,1.0,1.0,2,0,4,2,2,4,0,1.0,5.0,4.0,3.0,5.0,9.0,10.0,0,0,1,0,2,1,1,0,5,0,0,0,11,8,0,1,0,0,1,0,6.0,,,,1.0,,,,1.0,,1.0,,1.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,7.0,1.0,5.0,0.0,4.0,2.0,7.0,2.0,7.0,4.0,5.0,5.0,7.0,4.0,5.0,3.0,2.0,3.0,1.0,b9u,2025-10-28 14:22:24.592251,2.0
2007.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,88.0,2025.0,0.0,,"Auf dem Erste Hof hatte ich die Chance Kontakte zuknüpfen und Freunde zu finden, wie auf dem Pub Crawl",ras_802588,-999,2025-10-28T14:43:36.187Z,11,1,8,9,8,4,2,5,1.0,2.0,4,2,4,4,4,3,3,1.0,2.0,4.0,3.0,5.0,8.0,8.0,0,0,0,0,4,1,1,1,5,2,4,0,9,10,0,1,0,4,2,0,10.0,,,,,,,,1.0,,1.0,,1.0,,7.0,3.0,3.0,0.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,5.0,5.0,4.0,6.0,2.0,3.0,7.0,6.0,5.0,6.0,1.0,1.0,2.0,6.0,ras,2025-10-28 14:22:25.073225,5.0
2003.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,88.0,2021.0,0.0,,,9c3_160156,-999,2025-10-28T14:38:13.378Z,9,3,6,7,7,3,1,3,2.0,1.0,4,1,4,4,4,4,1,9.0,7.0,7.0,7.0,8.0,2.0,1.0,8,4,0,0,3,3,6,6,6,7,0,0,1,4,0,9,0,1,7,0,2.0,,,,,,,,1.0,,1.0,,,,4.0,3.0,2.0,0.0,5.0,2.0,7.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,5.0,5.0,1.0,5.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,9c3,2025-10-28 14:22:26.973046,8.0
2007.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,,2025.0,0.0,,Personen lerne ich generell in den Tutorien oder Vorlesungen kennen.   Aber mehr Aktivitäten wie z.b Projekte oder oder Events unter den Komillitionen würde den Kontakt erleichtern. ,doe_361900,-999,2025-10-28T14:43:31.138Z,10,0,6,5,0,3,1,4,1.0,1.0,4,0,4,0,4,4,3,4.0,7.0,3.0,3.0,1.0,1.0,1.0,0,0,0,0,1,9,4,1,1,8,0,0,6,0,0,1,0,0,0,0,8.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,3.0,0.0,2.0,1.0,2.3,6.0,6.0,7.0,7.0,4.0,4.0,6.0,2.0,4.0,6.0,1.0,1.0,3.0,1.0,doe,2025-10-28 14:22:27.583010,0.0
2001.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,69.0,2020.0,0.0,,,20r_929111,-999,2025-10-28T14:39:31.912Z,10,3,8,8,7,4,2,5,2.0,2.0,4,2,4,4,4,4,2,1.0,1.0,8.0,7.0,8.0,9.0,1.0,10,8,1,0,9,1,3,7,8,3,8,5,2,11,4,1,1,4,4,2,5.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,3.0,0.0,2.0,2.0,4.0,1.0,5.0,1.0,2.3,4.0,7.0,5.0,7.0,5.0,1.0,3.0,5.0,6.0,5.0,1.0,1.0,4.0,5.0,20r,2025-10-28 14:22:29.894094,8.0
2006.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,1.0,22.0,2024.0,0.0,,"Ich habe die meisten Personen entweder auf den Erstihöfen, oder auf der Erstiwoche kennengelernt. Alle Personen die ich bis jetzt hier kennengelernt habe waren sehr nett.",hro_989611,-999,2025-10-28T14:42:00.818Z,11,8,8,9,7,3,1,4,1.0,1.0,4,3,4,4,4,4,2,1.0,2.0,2.0,2.0,8.0,9.0,6.0,9,6,6,6,2,1,1,1,7,6,6,9,11,10,6,1,6,3,2,6,10.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,5.0,7.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,1.0,1.0,,4.0,hro,2025-10-28 14:22:30.756779,3.0
2005.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,72.0,2024.0,0.0,,"Die meisten Personen habe ich bei den Aktionen der Erstiwoche, sowie beim Erstihof kennengelernt. Aber da wir so viele sind, lerne ich immer noch täglich neue Menschen kennen.",tuf_751042,-999,2025-10-28T14:40:53.552Z,11,8,8,8,5,3,1,4,1.0,1.0,4,2,4,3,4,1,3,1.0,1.0,2.0,2.0,2.0,10.0,10.0,4,0,1,0,2,1,1,1,9,0,0,0,9,9,0,1,0,4,2,0,7.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,6.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,6.0,7.0,4.0,4.0,5.0,5.0,6.0,1.0,1.0,3.0,1.0,tuf,2025-10-28 14:22:30.800620,2.0
2006.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,78.0,2025.0,,,"Erste-Hütte, Konstart, Ersti-Woche (Stadtführung), Einführungsveranstaltungen. Dennoch ist es bei individuellen Stundenplänen schwer mit den Personen in Kontakt zu bleiben. Grüppchenbildung und Ausschlüsse aus der Gruppe durch Wegsetzen im Hörsaal sind reale Probleme und Schwierigkeiten. ",4aw_545838,-999,2025-10-28T14:48:55.539Z,10,1,8,9,7,3,2,4,2.0,2.0,4,2,4,4,3,4,2,1.0,3.0,9.0,9.0,9.0,8.0,4.0,10,10,1,0,10,1,3,1,9,8,11,9,4,8,0,1,0,10,11,0,8.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,3.0,3.0,7.0,1.0,2.0,9.0,2.0,4aw,2025-10-28 14:22:30.947207,6.0
2002.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,97.0,2022.0,8.0,,,dn0_315226,-999,2025-10-28T14:38:29.481Z,10,0,8,8,6,3,1,5,2.0,1.0,4,2,4,4,4,4,4,1.0,4.0,4.0,3.0,6.0,7.0,3.0,8,5,2,0,4,2,2,2,7,3,0,9,6,9,5,2,2,4,3,4,7.0,,,,1.0,,,,1.0,,1.0,,1.0,,0.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,5.0,1.0,3.0,2.0,5.0,6.0,7.0,4.0,4.0,4.0,6.0,6.0,5.0,3.0,1.0,2.0,4.0,dn0,2025-10-28 14:22:31.160785,5.0
2006.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,89.0,2025.0,10.0,,"Ich fand die erste Höfe sehr gut, dort habe ich echt tolle Menschen kennengelernt ",wom_526318,-999,2025-10-28T14:43:23.634Z,11,8,7,8,7,3,1,4,1.0,1.0,4,3,5,4,4,4,4,1.0,2.0,6.0,4.0,10.0,3.0,2.0,9,9,1,0,7,1,1,1,5,1,7,9,9,6,0,1,0,8,4,0,8.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,5.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,6.0,7.0,5.0,2.0,6.0,5.0,5.0,6.0,1.0,1.0,5.0,1.0,wom,2025-10-28 14:22:31.400646,5.0
2003.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,4.0,1.0,70.0,2021.0,10.0,,,z63_243983,-999,2025-10-28T14:41:53.071Z,11,2,9,10,8,5,1,4,2.0,2.0,4,3,4,4,4,2,2,1.0,1.0,8.0,8.0,9.0,8.0,1.0,0,0,0,0,0,1,1,1,8,2,0,0,7,0,0,1,0,0,2,0,7.0,,,,,,,,1.0,,1.0,1.0,1.0,,5.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,1.0,4.0,6.0,7.0,7.0,5.0,4.0,4.0,2.0,1.0,5.0,7.0,0.0,6.0,6.0,z63,2025-10-28 14:22:31.604890,7.0
2003.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,72.0,2003.0,8.0,,"Über die Fachschaft, besonders in den ersten Wochen",685_724625,-999,2025-10-28T14:41:06.276Z,11,0,7,8,0,3,1,4,1.0,1.0,4,3,4,4,4,3,2,1.0,1.0,7.0,7.0,7.0,10.0,2.0,9,10,1,3,7,1,1,1,9,1,6,9,6,11,10,1,5,4,2,10,10.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,3.0,0.0,2.0,2.0,5.0,1.0,4.0,1.0,2.3,4.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,5.0,6.0,3.0,2.0,3.0,2.0,685,2025-10-28 14:22:33.545836,5.0
2005.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,78.0,2024.0,0.0,,Ich habe Personen viel durch die Ersti Woche kennengelernt.,zfv_816170,-999,2025-10-28T14:47:51.667Z,11,0,5,0,0,3,1,4,2.0,2.0,5,3,4,5,5,3,3,2.0,2.0,9.0,6.0,4.0,3.0,3.0,6,0,0,0,8,1,2,2,4,0,0,6,4,3,0,2,0,0,6,0,6.0,,,,,,,,1.0,,1.0,1.0,1.0,,0.0,3.0,3.0,0.0,2.0,1.0,6.0,1.0,3.0,1.0,1.7,7.0,6.0,7.0,7.0,6.0,3.0,6.0,4.0,5.0,7.0,1.0,1.0,4.0,1.0,zfv,2025-10-28 14:22:33.653934,5.0
2003.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,0.0,2022.0,8.0,,,8st_756291,-999,2025-10-28T14:38:07.926Z,10,2,7,8,7,3,1,4,2.0,2.0,4,3,4,3,4,4,3,5.0,1.0,11.0,11.0,9.0,1.0,1.0,4,4,3,6,11,1,3,2,7,6,6,0,1,3,3,3,4,4,11,6,8.0,,,1.0,,,,,1.0,,1.0,,1.0,,1.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,5.0,0.0,2.7,3.0,5.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,1.0,2.0,2.0,2.0,8st,2025-10-28 14:22:34.130473,6.0
2004.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2023.0,20.0,,  I met most of my friends during the orientation program at the beginning of the semester.,fzt_927288,-999,2025-10-28T14:44:34.818Z,8,4,6,7,5,2,1,3,1.0,1.0,4,4,3,4,4,4,2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,6,6,6,6,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6.0,,,,,,,,1.0,,1.0,,1.0,,8.0,3.0,2.0,1.0,5.0,3.0,3.0,0.0,1.0,0.0,2.3,2.0,3.0,5.0,5.0,5.0,3.0,4.0,6.0,5.0,5.0,6.0,1.0,5.0,0.0,fzt,2025-10-28 14:22:34.371158,4.0
2003.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,2019.0,0.0,,I met my friends in Go-Konstanz Program.,twg_762919,-999,2025-10-28T14:44:06.719Z,10,0,0,0,0,3,4,0,1.0,1.0,1,0,2,4,4,1,0,2.0,0.0,0.0,0.0,0.0,8.0,7.0,0,0,0,0,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0.0,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,2.3,2.0,3.0,4.0,5.0,3.0,3.0,5.0,6.0,2.0,5.0,5.0,1.0,15.0,5.0,twg,2025-10-28 14:22:35.132703,2.0
2007.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,2025.0,0.0,,Ich habe an dem Kon’start Programm und die Einführungveranstaltung teilgenommen. Ich spreche auch mit meiner Nachbarn in die Hörsalle.,9jr_881004,-999,2025-10-28T19:56:18.678Z,11,1,7,7,3,4,2,5,2.0,1.0,4,4,3,3,3,3,0,0.0,0.0,7.0,7.0,4.0,2.0,6.0,0,0,0,0,3,0,0,0,4,0,8,0,3,0,0,1,0,0,0,0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,,3.0,2.0,2.0,0.0,4.0,3.0,7.0,1.0,5.0,1.0,1.7,7.0,7.0,4.0,6.0,6.0,5.0,7.0,5.0,4.0,6.0,1.0,1.0,10.0,3.0,9jr,2025-10-28 14:22:35.391259,4.0
2005.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,0.0,2.0,0.0,2024.0,0.0,Very interesting. ,"I met most people in the introduction, especially at the pub crawl or bierrathlon. ",8bz_767762,-999,2025-10-28T14:41:41.446Z,10,3,5,5,5,3,1,4,2.0,2.0,5,3,4,5,5,5,4,3.0,3.0,11.0,11.0,8.0,1.0,1.0,0,1,1,1,11,1,1,1,5,8,7,0,3,1,1,1,1,1,11,1,9.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,7.0,2.0,5.0,1.0,1.7,7.0,7.0,7.0,7.0,4.0,5.0,6.0,5.0,5.0,7.0,1.0,1.0,8.0,5.0,8bz,2025-10-28 14:22:35.789251,6.0
2003.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,47.0,2023.0,8.0,,,87a_994543,-999,2025-10-28T14:32:30.361Z,11,6,9,9,7,5,1,5,1.0,1.0,5,1,4,5,5,3,1,1.0,2.0,3.0,3.0,5.0,5.0,9.0,0,0,0,0,1,1,1,1,8,1,1,0,9,1,0,1,0,0,1,0,5.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,3.0,2.0,0.0,5.0,3.0,7.0,1.0,5.0,1.0,4.0,6.0,2.0,5.0,7.0,5.0,2.0,6.0,1.0,7.0,7.0,1.0,1.0,10.0,2.0,87a,2025-10-28 14:22:37.176536,4.0
2001.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,78.0,2020.0,7.0,,,vbh_215932,-999,2025-10-28T14:31:51.249Z,10,7,6,6,6,4,1,5,1.0,2.0,4,2,2,4,4,2,2,1.0,2.0,5.0,5.0,8.0,8.0,6.0,6,5,6,6,2,1,1,1,2,6,6,6,10,9,6,1,6,6,4,6,10.0,,,,,,,,1.0,,1.0,1.0,1.0,,0.0,3.0,2.0,0.0,5.0,3.0,3.0,0.0,5.0,0.0,2.0,4.0,5.0,4.0,6.0,2.0,3.0,5.0,3.0,2.0,5.0,9.0,3.0,2.0,0.0,vbh,2025-10-28 14:22:37.845121,4.0
2005.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,88.0,2024.0,0.0,Sehr gut!,"Setze mich in Tutorien einfach neben fremde Leute und dann kenn ich sie. Es gibt Gruppen, find ich nicht so gut,aber kann ja nichts machen dagegen .",8lm_254019,-999,2025-10-28T14:42:49.884Z,11,4,8,9,6,6,1,7,2.0,1.0,4,2,3,4,5,5,2,1.0,7.0,5.0,4.0,6.0,2.0,9.0,0,0,0,0,2,7,1,0,6,4,0,0,2,5,0,1,0,0,5,0,7.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,2.0,1.0,6.0,1.0,5.0,1.0,2.7,4.0,4.0,6.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,1.0,1.0,13.0,1.0,8lm,2025-10-28 14:22:38.275563,3.0
2006.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,2024.0,0.0,,,3s1_503000,-999,2025-10-28T14:46:46.015Z,10,8,7,8,8,4,1,5,1.0,1.0,5,3,4,4,5,2,3,1.0,6.0,4.0,4.0,2.0,11.0,10.0,9,0,1,0,3,1,1,0,6,0,0,0,11,0,0,0,0,0,0,0,4.0,,,,,,,,1.0,,,,1.0,,6.0,3.0,2.0,0.0,5.0,3.0,2.0,1.0,5.0,1.0,2.0,6.0,4.0,6.0,6.0,6.0,3.0,4.0,3.0,6.0,6.0,1.0,1.0,,4.0,3s1,2025-10-28 14:22:38.338760,3.0
2005.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,69.0,2024.0,,,Die meisten meiner Freunde habe ich entweder auf der Ersti-Hütte oder der Ersti-Woche kennen gelernt.,m7x_699705,-999,2025-10-28T14:45:33.888Z,0,2,8,8,6,4,1,5,2.0,1.0,4,3,3,4,4,4,2,1.0,5.0,3.0,,5.0,7.0,8.0,8,5,0,0,4,1,1,1,6,1,0,6,0,8,6,3,6,6,3,0,6.0,,,,,,,,1.0,,1.0,,1.0,,6.0,3.0,3.0,0.0,2.0,2.0,3.0,1.0,4.0,1.0,2.3,4.0,5.0,2.0,6.0,5.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,8.0,2.0,m7x,2025-10-28 14:22:39.259509,3.0
2005.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,71.0,2024.0,0.0,,"Without the Ersti-Hoefe you have a slightly disadvantage in connecting with people. Ersti-Week was moderatly ok for networking and finding first friends. You will always meet new people in lectures and tutorials and connect with them, which is quite nice",e30_202076,-999,2025-10-28T14:41:53.438Z,11,9,9,10,7,4,2,6,1.0,2.0,4,3,4,4,4,5,3,1.0,2.0,1.0,1.0,3.0,10.0,8.0,9,5,1,5,1,1,1,1,3,1,6,1,11,10,10,1,5,1,1,1,6.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,7.0,2.0,3.0,0.0,1.0,2.0,7.0,2.0,5.0,1.0,1.7,6.0,5.0,6.0,6.0,7.0,3.0,6.0,4.0,5.0,6.0,1.0,1.0,3.0,6.0,e30,2025-10-28 14:22:39.708490,3.0
2005.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,7.0,2025.0,10.0,"Good, maybe more information beforehand",Erstihof - Erstiwoche,26o_770389,-999,2025-10-28T14:47:14.134Z,11,5,7,8,4,3,1,5,1.0,1.0,4,3,5,3,2,3,3,1.0,3.0,6.0,5.0,4.0,7.0,8.0,4,0,1,5,4,1,1,1,5,3,3,5,1,9,6,3,6,2,7,4,10.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,1.0,2.7,2.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,1.0,1.0,3.0,3.0,26o,2025-10-28 14:22:40.197638,5.0
